window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables,q_within_variant_window_tau0,tau0_supported,support_rule,lead_lag_label,lead_lag_group,same_day_coupling_flag,positive_peak_lag,positive_peak_abs_r,lag0_abs_r,evidence_tier,recommended_usage,pair_phi_risk,v1_lead_lag_yes
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,0,x-x,True,0.14177117368762804,0.0002475021755511426,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.0029700261066137115,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,1,0.4687008206424749,0.4416263334167259,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",none,True
S3,V_NS_diff,H_strength,V,H,False,0,,False,0.06722139071806812,0.08370896396000671,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,True,1,0.3824725509588086,0.4196187801477045,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,moderate,False
S3,V_NS_diff,H_centroid_lat,V,H,False,0,,False,-0.02234851077172623,0.5647936620242331,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6454784708848378,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1622022567837736,0.0575115894739377,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_NS_diff,Je_strength,V,Je,False,0,,False,-0.026149110084836814,0.5005166985281282,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,4,0.0505615488851244,0.0221696842476909,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_NS_diff,Je_axis_lat,V,Je,False,0,,False,-0.06104806360716863,0.11576789055478068,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.25258448848315784,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0246198935783694,0.0417780862932507,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,V_NS_diff,Jw_strength,V,Jw,False,0,,False,-0.06170976274674216,0.1115944141615876,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.25258448848315784,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,2,0.1068327622969802,0.1027292804996829,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,V_NS_diff,Jw_axis_lat,V,Jw,False,0,,False,0.04006921547810213,0.30182040163985824,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.46733481544236116,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0087190109151407,0.0206229240243415,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,H_strength,P_main_minus_south,H,P,False,0,,False,-0.07639152204538192,0.05499954247962495,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2141243483130968,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1005340785523852,0.0468779279040511,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,H_strength,P_spread_lat,H,P,False,0,,False,-0.04480725144606046,0.24890801378947602,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.42292687282994557,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_clear,lead_lag_yes,False,4,0.2885555034275743,0.1571009216936463,Tier1a_audit_stable_clear_leadlag,strict temporal core for pathway candidate screening,moderate,True
S3,H_strength,P_total_centroid_lat_10_50,H,P,False,0,x-x,True,-0.14947728484076844,0.00011876064500209002,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.0019001703200334404,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1363512313153928,0.0142764118898741,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,H_strength,V_strength,H,V,False,0,x-x,True,0.132796285789251,0.0006078557641561732,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.005835415335899262,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,1,0.3693348581794302,0.3468958880838736,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",moderate,True
S3,H_strength,V_NS_diff,H,V,False,0,,False,0.06722139071806812,0.08370896396000671,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,2,0.4578453671436769,0.4196187801477045,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",moderate,True
S3,H_strength,Je_strength,H,Je,False,0,x-x,True,0.09277826292515129,0.016784994060896712,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.08951996832478246,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_reverse_dominant,lead_lag_no,True,1,0.2768033292895729,0.3348236447938914,Tier5b_no_reverse_dominant,do not use original direction; inspect suggested reverse if scientifically relevant,moderate,False
S3,H_strength,Je_axis_lat,H,Je,False,0,,False,0.037737861486694176,0.3315730192729069,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.49066066956011173,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0956821725087446,0.089282594044759,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,H_strength,Jw_strength,H,Jw,False,0,,False,-0.02667728889908874,0.492226998313529,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0339718335162238,0.0285938097614571,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,H_strength,Jw_axis_lat,H,Jw,False,0,,False,-0.010075960864177221,0.795363247350868,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1377459538744321,0.0529661705506431,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,moderate,False
S3,H_centroid_lat,P_main_minus_south,H,P,False,0,,False,-0.023570367191573308,0.5443117516919227,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6372430263710315,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,3,0.3168102621256303,0.2282764099935035,Tier2_main_supported_audit_moderate,usable candidate with audit/moderate-risk flag; not a core-only claim,none,True
S3,H_centroid_lat,P_spread_lat,H,P,False,0,,False,0.009275616385739992,0.8111590246049308,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,2,0.1939591294506747,0.1671117413913498,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,0,,False,-0.021304441819767317,0.5836885387560133,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.65155929907648,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1298075450933079,0.1219002724668025,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,H_centroid_lat,V_strength,H,V,False,0,,False,-0.025433262584209932,0.5120028816534736,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0385501528348236,0.0014896581968689,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,H_centroid_lat,V_NS_diff,H,V,False,0,,False,-0.02234851077172623,0.5647936620242331,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6454784708848378,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0386577884833046,0.0575115894739377,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,H_centroid_lat,Je_strength,H,Je,False,0,,False,0.05197124827294173,0.18037325617233926,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3463166518508914,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1804182185837851,0.0912870712031113,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,H_centroid_lat,Je_axis_lat,H,Je,False,0,x-x,True,0.18291931291758629,2.015384448309644e-06,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,4.836922675943146e-05,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.5936786346566886,0.6162898961839781,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S3,H_centroid_lat,Jw_strength,H,Jw,False,0,,False,0.017896861344716814,0.6445256567550288,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.7031188982782133,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,3,0.1525770544042883,0.1191338018218143,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,H_centroid_lat,Jw_axis_lat,H,Jw,False,0,,False,-0.008918873077775965,0.8180239065462634,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,1,0.2741180363335992,0.2612636574778206,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S3,Je_strength,P_main_minus_south,Je,P,False,0,,False,0.07239714713294035,0.06245293492465323,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.2141243483130968,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1263805170097953,0.1456526722929043,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_strength,P_spread_lat,Je,P,False,0,,False,-0.056837388280966905,0.14285808548084938,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.28571617096169877,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1435519732067738,0.1261334146472224,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_strength,P_total_centroid_lat_10_50,Je,P,False,0,x-x,True,-0.08230810086495208,0.034232174728132406,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.1493767624500323,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.1320753052870604,0.1178454059441002,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_strength,V_strength,Je,V,False,0,,False,-0.02530206187334011,0.5141828361188179,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.0569448886949329,0.0241288895326684,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_strength,V_NS_diff,Je,V,False,0,,False,-0.026149110084836814,0.5005166985281282,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,5,0.1220007382077632,0.0221696842476909,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_strength,H_strength,Je,H,False,0,x-x,True,0.09277826292515129,0.016784994060896712,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.08951996832478246,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_yes_with_same_day_coupling,lead_lag_yes,True,2,0.3751613132407653,0.3348236447938914,Tier1b_audit_stable_with_same_day,"usable strict temporal candidate, but must retain same-day coupling warning",moderate,True
S3,Je_strength,H_centroid_lat,Je,H,False,0,,False,0.05197124827294173,0.18037325617233926,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.3463166518508914,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,2,0.140361318965756,0.0912870712031113,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
S3,Je_strength,Jw_strength,Je,Jw,False,0,,False,-0.06764739843142471,0.08084429388767303,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,4,0.1795955655776512,0.0173589322935702,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,minor,False
S3,Je_strength,Jw_axis_lat,Je,Jw,False,0,<--,True,-0.11395498146164224,0.0032305152897939607,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.022152104844301444,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_same_day_dominant,lead_lag_ambiguous,True,1,0.280862989684851,0.3062359339127863,Tier4b_ambiguous_same_day_dominant,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S3,Je_axis_lat,P_main_minus_south,Je,P,False,0,x-x,True,-0.10451880044290746,0.007200838129775345,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.04320502877865207,True,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_ambiguous_bidirectional_close,lead_lag_ambiguous,True,2,0.3080206376848684,0.2925963795501362,Tier4a_ambiguous_bidirectional_close,expanded temporal risk pool only; useful for feedback/same-day/transition audit,none,False
S3,Je_axis_lat,P_spread_lat,Je,P,False,0,,False,-0.05703325611432179,0.14178410755432724,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat,0.28571617096169877,False,tau0_graph_selected_and_window_BH_q_le_alpha,lead_lag_no_not_supported,lead_lag_no,False,1,0.0692777353454264,0.0886633143199994,Tier5a_no_not_supported,exclude from strict and expanded lead-lag candidate pools unless needed as negative evidence,none,False
