scope,object,config_id,candidate_id,point_day,bootstrap_strict_fraction,bootstrap_match_fraction,bootstrap_near_fraction,bootstrap_no_match_fraction,median_bootstrap_matched_peak_score,median_bootstrap_abs_offset_days,joint_support_class,sensitivity_group,changed_factor,changed_value,input_source,smoothed_fields_path,bootstrap_status,object_support_class
V_only,V,BASELINE,CP002,30,0.542,0.669,0.081,0.25,10.774758674097004,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,BASELINE,CP003,45,0.821,0.984,0.01,0.006,21.37825472469836,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,BASELINE,CP004,69,0.372,0.712,0.188,0.1,21.60541188484506,4.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,BASELINE,CP005,80,0.518,0.901,0.059,0.04,23.740133205216296,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,BASELINE,CP006,95,0.783,0.943,0.02,0.037,13.161181219295067,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,BASELINE,CP007,114,0.729,0.933,0.053,0.014,22.851197201953738,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,BASELINE,CP008,136,0.674,0.833,0.071,0.096,11.897121538279265,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,BASELINE,CP009,161,0.717,0.879,0.074,0.047,37.19365614470814,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_16,CP001,16,0.76,0.92,0.025,0.055,5.220723129848372,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_16,CP002,30,0.715,0.878,0.045,0.077,6.346955410191834,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_16,CP003,45,0.77,0.988,0.011,0.001,13.424220076170773,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,DET_WIDTH_16,CP004,67,0.569,0.815,0.093,0.092,12.212606232486062,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_16,CP005,79,0.372,0.828,0.159,0.013,13.916068509162528,3.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_16,CP006,95,0.886,0.975,0.014,0.011,9.102907318478998,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,DET_WIDTH_16,CP007,113,0.832,0.95,0.028,0.022,14.798756846114891,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,DET_WIDTH_16,CP008,136,0.779,0.933,0.033,0.034,7.985809338522275,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_16,CP009,161,0.77,0.896,0.08,0.024,22.517763313912173,1.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_24,CP001,19,0.27,0.338,0.119,0.543,17.608186983599026,10.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_unstable_candidate
V_only,V,DET_WIDTH_24,CP002,30,0.329,0.48,0.091,0.429,18.02487078692835,6.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_unstable_candidate
V_only,V,DET_WIDTH_24,CP003,45,0.808,0.984,0.011,0.005,30.03616915258634,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,DET_WIDTH_24,CP004,79,0.588,0.886,0.069,0.045,36.13071660183081,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_24,CP005,96,0.553,0.841,0.017,0.142,18.437420728730036,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_24,CP006,115,0.709,0.916,0.071,0.013,32.154747078268954,1.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,DET_WIDTH_24,CP007,137,0.43,0.676,0.097,0.227,18.050048194432236,3.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,DET_WIDTH_24,CP008,162,0.531,0.807,0.071,0.122,54.97450508238957,2.0,,detector_width,detector_width,24,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP001,16,0.366,0.567,0.073,0.36,8.801055899684997,3.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP002,30,0.451,0.641,0.086,0.273,10.774758674097004,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP003,45,0.678,0.946,0.047,0.007,21.37825472469836,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP004,69,0.244,0.603,0.235,0.162,21.60541188484506,4.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP005,80,0.312,0.833,0.118,0.049,23.740133205216296,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP006,95,0.609,0.922,0.037,0.041,13.161181219295067,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP007,114,0.491,0.914,0.054,0.032,22.851197201953738,2.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP008,136,0.567,0.798,0.095,0.107,11.897121538279265,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_1_4_7,CP009,161,0.621,0.808,0.135,0.057,37.19365614470814,1.0,,bootstrap_match_radius,strict_match/match/near,1/4/7,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP001,16,0.546,0.618,0.063,0.319,8.801055899684997,3.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP002,30,0.599,0.697,0.063,0.24,10.774758674097004,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP003,45,0.895,0.992,0.005,0.003,21.37825472469836,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP004,69,0.468,0.784,0.154,0.062,21.60541188484506,4.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP005,80,0.69,0.93,0.039,0.031,23.740133205216296,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP006,95,0.862,0.953,0.013,0.034,13.161181219295067,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP007,114,0.834,0.949,0.046,0.005,22.851197201953738,2.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP008,136,0.744,0.87,0.046,0.084,11.897121538279265,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,MATCH_RADIUS_3_6_9,CP009,161,0.756,0.917,0.037,0.046,37.19365614470814,1.0,,bootstrap_match_radius,strict_match/match/near,3/6/9,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH_INPUT_5D,CP001,15,0.783,0.88,0.044,0.076,8.594882269944517,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH_INPUT_5D,CP002,30,0.572,0.815,0.034,0.151,10.589245616538069,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH_INPUT_5D,CP003,45,0.77,0.993,0.005,0.002,22.312756071550385,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH_INPUT_5D,CP004,67,0.629,0.811,0.086,0.103,20.78885052006583,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH_INPUT_5D,CP005,78,0.501,0.763,0.23,0.007,24.683972113524856,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH_INPUT_5D,CP006,96,0.902,0.967,0.014,0.019,15.016820197675184,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH_INPUT_5D,CP007,113,0.813,0.933,0.06,0.007,24.88733749209913,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH_INPUT_5D,CP008,136,0.705,0.917,0.04,0.043,12.73637769646942,2.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH_INPUT_5D,CP009,160,0.726,0.903,0.067,0.03,37.82408527137815,1.0,,smooth_input,smoothed_fields_input,smooth5,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP001,15,0.913,0.98,0.014,0.006,7.665216883522213,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP002,28,0.792,0.938,0.041,0.021,7.373208477606088,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP003,45,0.756,0.994,0.004,0.002,15.04737282564597,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP004,66,0.768,0.891,0.081,0.028,12.821979882291567,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP005,77,0.578,0.783,0.185,0.032,15.341179288790984,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP006,85,0.762,0.835,0.13,0.035,14.470371124896651,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP007,95,0.873,0.986,0.004,0.01,11.353577513748863,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP008,113,0.841,0.979,0.01,0.011,17.656284823481023,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP009,124,0.736,0.826,0.044,0.13,11.56172655467818,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP010,136,0.786,0.985,0.006,0.009,10.21719891312354,2.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_DET_WIDTH_16,CP011,162,0.744,0.929,0.026,0.045,24.443561349101316,1.0,,smooth5_detector_width,detector_width,16,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP001,16,0.671,0.748,0.027,0.225,12.75847163603975,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP002,27,0.496,0.703,0.089,0.208,14.084440400524874,3.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP003,45,0.852,0.988,0.007,0.005,30.620460096640294,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP004,68,0.52,0.695,0.161,0.144,32.4607433361946,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP005,78,0.436,0.877,0.111,0.012,36.45150669097462,3.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP006,96,0.899,0.943,0.027,0.03,18.611635321351493,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP007,114,0.716,0.924,0.072,0.004,33.53081838542846,2.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP008,136,0.704,0.774,0.123,0.103,16.81633823593925,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP009,143,0.346,0.418,0.399,0.183,17.15519652065659,7.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_unstable_candidate
V_only,V,SMOOTH5_DET_WIDTH_24,CP010,161,0.809,0.875,0.065,0.06,55.020409842584876,1.0,,smooth5_detector_width,detector_width,24,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP001,15,0.612,0.849,0.065,0.086,8.594882269944517,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP002,30,0.356,0.772,0.066,0.162,10.589245616538069,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP003,45,0.36,0.977,0.02,0.003,22.312756071550385,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP004,67,0.497,0.776,0.092,0.132,20.78885052006583,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP005,78,0.369,0.693,0.273,0.034,24.683972113524856,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP006,96,0.777,0.961,0.015,0.024,15.016820197675184,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP007,113,0.652,0.908,0.064,0.028,24.88733749209913,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP008,136,0.349,0.872,0.074,0.054,12.73637769646942,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_1_4_7,CP009,160,0.538,0.879,0.067,0.054,37.82408527137815,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,1/4/7,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP001,15,0.824,0.902,0.023,0.075,8.594882269944517,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP002,30,0.682,0.829,0.036,0.135,10.589245616538069,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP003,45,0.933,0.996,0.003,0.001,22.312756071550385,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP004,67,0.723,0.831,0.113,0.056,20.78885052006583,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP005,78,0.587,0.866,0.131,0.003,24.683972113524856,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP006,96,0.939,0.972,0.01,0.018,15.016820197675184,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP007,113,0.886,0.95,0.045,0.005,24.88733749209913,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP008,136,0.826,0.935,0.038,0.027,12.73637769646942,2.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
V_only,V,SMOOTH5_MATCH_RADIUS_3_6_9,CP009,160,0.808,0.923,0.069,0.008,37.82408527137815,1.0,,smooth5_bootstrap_match_radius,strict_match/match/near,3/6/9,smooth5,D:\easm_project01\foundation\V1\outputs\baseline_smooth5_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,BASELINE,CP001,19,0.623,0.784,0.055,0.161,19.259514432021046,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,BASELINE,CP002,35,0.734,0.908,0.032,0.06,12.091400365609125,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,BASELINE,CP003,57,0.419,0.724,0.136,0.14,5.448642399694845,3.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_weak_candidate
H_only,H,BASELINE,CP004,77,0.73,0.942,0.057,0.001,15.33332424279672,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,BASELINE,CP005,95,0.663,0.889,0.018,0.093,16.54195292505463,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,BASELINE,CP006,115,0.854,0.996,0.004,0.0,35.04591756724116,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_strong_candidate
H_only,H,BASELINE,CP007,129,0.645,0.887,0.054,0.059,6.884640926412253,2.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,BASELINE,CP008,155,0.798,0.936,0.045,0.019,11.537571951131884,1.0,,baseline,none,baseline,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
H_only,H,DET_WIDTH_16,CP001,19,0.622,0.876,0.061,0.063,12.196977842313512,2.0,,detector_width,detector_width,16,baseline_smooth9,D:\easm_project01\foundation\V1\outputs\baseline_a\preprocess\smoothed_fields.npz,run,object_candidate
