window,source,target,source_family,target_family,same_family_edge,tau,graph_entry,pcmci_graph_selected,val_matrix,p_matrix,edge_interpretation,direction_semantics,q_within_variant_window_tau0,tau0_supported,support_rule,variant_id,variant_role,pcmci_variable_scope,conditioning_family_rule,n_pcmci_variables,conditioning_variables
S3,P_total_centroid_lat_10_50,V_NS_diff,P,V,False,0,x-x,True,0.14177117368762804,0.0002475021755511426,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.0029700261066137115,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,P_total_centroid_lat_10_50,H_strength,P,H,False,0,x-x,True,-0.14947728484076844,0.00011876064500209002,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.0019001703200334404,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,P_total_centroid_lat_10_50,H_centroid_lat,P,H,False,0,,False,-0.021304441819767317,0.5836885387560133,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.65155929907648,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,P_total_centroid_lat_10_50,Je_strength,P,Je,False,0,x-x,True,-0.08230810086495208,0.034232174728132406,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.1493767624500323,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,P_total_centroid_lat_10_50,Je_axis_lat,P,Je,False,0,x-x,True,-0.12716412123403886,0.0010791690724000701,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.008633352579200561,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,P_total_centroid_lat_10_50,Jw_strength,P,Jw,False,0,,False,0.02957083084813924,0.4468257223785517,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.595767629838069,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,P_total_centroid_lat_10_50,Jw_axis_lat,P,Jw,False,0,,False,-0.06332644818032686,0.10302321687161621,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2472557204918789,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,P_main_minus_south,V,P,False,0,x-x,True,0.08459352242840859,0.02953089051517893,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.14174827447285887,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,P_spread_lat,V,P,False,0,,False,0.04331359167149363,0.264329295518716,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.42292687282994557,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,P_total_centroid_lat_10_50,V,P,False,0,,False,0.03097785704747481,0.42444360214928223,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.5820940829475871,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,H_strength,V,H,False,0,x-x,True,0.132796285789251,0.0006078557641561732,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.005835415335899262,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,H_centroid_lat,V,H,False,0,,False,-0.025433262584209932,0.5120028816534736,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,Je_strength,V,Je,False,0,,False,-0.02530206187334011,0.5141828361188179,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,Je_axis_lat,V,Je,False,0,,False,-0.037235207433029376,0.33732921032257684,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.49066066956011173,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,Jw_strength,V,Jw,False,0,,False,-0.06679583536612534,0.08474721723614922,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_strength,Jw_axis_lat,V,Jw,False,0,,False,0.04339472106893058,0.26307527526552726,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.42292687282994557,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,P_main_minus_south,V,P,False,0,<--,True,0.2074110703092666,7.405171023069345e-08,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",3.5544820910732852e-06,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,P_spread_lat,V,P,False,0,,False,0.06630351056344226,0.08683486007863905,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,P_total_centroid_lat_10_50,V,P,False,0,x-x,True,0.14177117368762804,0.0002475021755511426,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.0029700261066137115,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,H_strength,V,H,False,0,,False,0.06722139071806812,0.08370896396000671,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,H_centroid_lat,V,H,False,0,,False,-0.02234851077172623,0.5647936620242331,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6454784708848378,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,Je_strength,V,Je,False,0,,False,-0.026149110084836814,0.5005166985281282,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,Je_axis_lat,V,Je,False,0,,False,-0.06104806360716863,0.11576789055478068,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.25258448848315784,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,Jw_strength,V,Jw,False,0,,False,-0.06170976274674216,0.1115944141615876,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.25258448848315784,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,V_NS_diff,Jw_axis_lat,V,Jw,False,0,,False,0.04006921547810213,0.30182040163985824,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.46733481544236116,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,P_main_minus_south,H,P,False,0,,False,-0.07639152204538192,0.05499954247962495,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2141243483130968,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,P_spread_lat,H,P,False,0,,False,-0.04480725144606046,0.24890801378947602,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.42292687282994557,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,P_total_centroid_lat_10_50,H,P,False,0,x-x,True,-0.14947728484076844,0.00011876064500209002,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.0019001703200334404,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,V_strength,H,V,False,0,x-x,True,0.132796285789251,0.0006078557641561732,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.005835415335899262,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,V_NS_diff,H,V,False,0,,False,0.06722139071806812,0.08370896396000671,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.21937227809340393,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,Je_strength,H,Je,False,0,x-x,True,0.09277826292515129,0.016784994060896712,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.08951996832478246,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,Je_axis_lat,H,Je,False,0,,False,0.037737861486694176,0.3315730192729069,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.49066066956011173,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,Jw_strength,H,Jw,False,0,,False,-0.02667728889908874,0.492226998313529,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_strength,Jw_axis_lat,H,Jw,False,0,,False,-0.010075960864177221,0.795363247350868,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,P_main_minus_south,H,P,False,0,,False,-0.023570367191573308,0.5443117516919227,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6372430263710315,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,P_spread_lat,H,P,False,0,,False,0.009275616385739992,0.8111590246049308,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,P_total_centroid_lat_10_50,H,P,False,0,,False,-0.021304441819767317,0.5836885387560133,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.65155929907648,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,V_strength,H,V,False,0,,False,-0.025433262584209932,0.5120028816534736,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,V_NS_diff,H,V,False,0,,False,-0.02234851077172623,0.5647936620242331,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6454784708848378,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,Je_strength,H,Je,False,0,,False,0.05197124827294173,0.18037325617233926,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.3463166518508914,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,Je_axis_lat,H,Je,False,0,x-x,True,0.18291931291758629,2.015384448309644e-06,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",4.836922675943146e-05,True,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,Jw_strength,H,Jw,False,0,,False,0.017896861344716814,0.6445256567550288,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.7031188982782133,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,H_centroid_lat,Jw_axis_lat,H,Jw,False,0,,False,-0.008918873077775965,0.8180239065462634,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.8180239065462634,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,Je_strength,P_main_minus_south,Je,P,False,0,,False,0.07239714713294035,0.06245293492465323,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.2141243483130968,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,Je_strength,P_spread_lat,Je,P,False,0,,False,-0.056837388280966905,0.14285808548084938,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.28571617096169877,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,Je_strength,P_total_centroid_lat_10_50,Je,P,False,0,x-x,True,-0.08230810086495208,0.034232174728132406,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.1493767624500323,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,Je_strength,V_strength,Je,V,False,0,,False,-0.02530206187334011,0.5141828361188179,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,Je_strength,V_NS_diff,Je,V,False,0,,False,-0.026149110084836814,0.5005166985281282,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.6170194033425814,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
S3,Je_strength,H_strength,Je,H,False,0,x-x,True,0.09277826292515129,0.016784994060896712,contemporaneous_diagnostic,"source(t)->target(t), contemporaneous orientation diagnostic only",0.08951996832478246,False,tau0_graph_selected_and_window_BH_q_le_alpha,c2_family_representative_standard,family representative sensitivity: smaller variable pool to reduce same-field collinearity,representative_variables,standard PCMCI+ within representative pool,11,P_main_minus_south;P_spread_lat;P_total_centroid_lat_10_50;V_strength;V_NS_diff;H_strength;H_centroid_lat;Je_strength;Je_axis_lat;Jw_strength;Jw_axis_lat
