window_id,target_name,bootstrap_id,Y_delta_B_minus_A,score,score_group,A_earlier_flag,B_earlier_flag
W081,W081_P_vs_Jw_delta_peak,988,-1.0,0.947610464023242,high,False,True
W081,W081_P_vs_Jw_delta_peak,989,-1.0,-0.18716639179491332,mid,False,True
W081,W081_P_vs_Jw_delta_peak,990,3.0,-0.4792866879157142,low,True,False
W081,W081_P_vs_Jw_delta_peak,991,-2.0,-0.7712709431189354,low,False,True
W081,W081_P_vs_Jw_delta_peak,992,3.0,-0.1814410435453573,mid,True,False
W081,W081_P_vs_Jw_delta_peak,993,-5.0,-0.7261471809408501,low,False,True
W081,W081_P_vs_Jw_delta_peak,994,-5.0,-0.44892149889781846,low,False,True
W081,W081_P_vs_Jw_delta_peak,995,6.0,-0.1890192994543407,mid,True,False
W081,W081_P_vs_Jw_delta_peak,996,1.0,1.2166143302246817,high,True,False
W081,W081_P_vs_Jw_delta_peak,997,4.0,0.6540313334889635,high,True,False
W081,W081_P_vs_Jw_delta_peak,998,0.0,-0.47211152263534834,low,False,False
W081,W081_P_vs_Jw_delta_peak,999,7.0,0.4393747842162263,high,True,False
W081,W081_V_vs_H_delta_peak,0,-10.0,-0.3823486777172043,low,False,True
W081,W081_V_vs_H_delta_peak,1,-2.0,0.11813007644228506,mid,False,True
W081,W081_V_vs_H_delta_peak,2,5.0,0.006459792366332492,mid,True,False
W081,W081_V_vs_H_delta_peak,3,0.0,0.9492833285260318,high,False,False
W081,W081_V_vs_H_delta_peak,4,1.0,0.4246013898420157,high,True,False
W081,W081_V_vs_H_delta_peak,5,-7.0,-0.6887427623795027,low,False,True
W081,W081_V_vs_H_delta_peak,6,-2.0,0.0768108205737555,mid,False,True
W081,W081_V_vs_H_delta_peak,7,-8.0,-0.3680099745475234,low,False,True
W081,W081_V_vs_H_delta_peak,8,-6.0,-0.4253651390181113,low,False,True
W081,W081_V_vs_H_delta_peak,9,-4.0,-0.2454899143391322,low,False,True
W081,W081_V_vs_H_delta_peak,10,-5.0,-0.4748182862015691,low,False,True
W081,W081_V_vs_H_delta_peak,11,0.0,-1.0408751935986094,low,False,False
W081,W081_V_vs_H_delta_peak,12,1.0,0.5824992871111562,high,True,False
W081,W081_V_vs_H_delta_peak,13,-7.0,-0.9123622608072623,low,False,True
W081,W081_V_vs_H_delta_peak,14,-2.0,0.42144183184738593,high,False,True
W081,W081_V_vs_H_delta_peak,15,-4.0,-0.21699136999469737,mid,False,True
W081,W081_V_vs_H_delta_peak,16,-1.0,0.7796740689870039,high,False,True
W081,W081_V_vs_H_delta_peak,17,-1.0,0.6312565208908287,high,False,True
W081,W081_V_vs_H_delta_peak,18,-1.0,0.5283634225039704,high,False,True
W081,W081_V_vs_H_delta_peak,19,-1.0,0.42245121863266283,high,False,True
W081,W081_V_vs_H_delta_peak,20,0.0,0.23509828991596998,high,False,False
W081,W081_V_vs_H_delta_peak,21,1.0,1.2669556437172655,high,True,False
W081,W081_V_vs_H_delta_peak,22,-3.0,-0.3712219222366446,low,False,True
W081,W081_V_vs_H_delta_peak,23,-4.0,-0.06592876845144376,mid,False,True
W081,W081_V_vs_H_delta_peak,24,-5.0,-0.13454145257223604,mid,False,True
W081,W081_V_vs_H_delta_peak,25,-10.0,0.4605318003567471,high,False,True
W081,W081_V_vs_H_delta_peak,26,-11.0,-0.12814534564412117,mid,False,True
W081,W081_V_vs_H_delta_peak,27,-4.0,-0.6970993882306747,low,False,True
W081,W081_V_vs_H_delta_peak,28,-4.0,0.07164050177546036,mid,False,True
W081,W081_V_vs_H_delta_peak,29,-1.0,0.5368249557565712,high,False,True
W081,W081_V_vs_H_delta_peak,30,-3.0,0.5713259270053288,high,False,True
W081,W081_V_vs_H_delta_peak,31,-2.0,-0.7932669616254188,low,False,True
W081,W081_V_vs_H_delta_peak,32,-2.0,0.11845657060325404,mid,False,True
W081,W081_V_vs_H_delta_peak,33,-5.0,-0.2796780600707121,low,False,True
W081,W081_V_vs_H_delta_peak,34,-1.0,0.7362521156739339,high,False,True
W081,W081_V_vs_H_delta_peak,35,-1.0,0.7083519543587927,high,False,True
W081,W081_V_vs_H_delta_peak,36,-7.0,-0.26148760132790405,low,False,True
W081,W081_V_vs_H_delta_peak,37,-2.0,-0.6082227927247318,low,False,True
W081,W081_V_vs_H_delta_peak,38,1.0,-0.08672013366189502,mid,True,False
W081,W081_V_vs_H_delta_peak,39,-1.0,0.20096738747112267,mid,False,True
W081,W081_V_vs_H_delta_peak,40,2.0,0.6053173623855594,high,True,False
W081,W081_V_vs_H_delta_peak,41,0.0,0.6041759215476891,high,False,False
W081,W081_V_vs_H_delta_peak,42,-2.0,-0.0017738434773050104,mid,False,True
W081,W081_V_vs_H_delta_peak,43,-4.0,-0.29312371847146507,low,False,True
W081,W081_V_vs_H_delta_peak,44,-5.0,-0.41159262403166486,low,False,True
W081,W081_V_vs_H_delta_peak,45,-1.0,-0.17040759767345634,mid,False,True
W081,W081_V_vs_H_delta_peak,46,-2.0,0.16593909669220633,mid,False,True
W081,W081_V_vs_H_delta_peak,47,-2.0,0.12643534657688493,mid,False,True
W081,W081_V_vs_H_delta_peak,48,-4.0,-0.2943851831303393,low,False,True
W081,W081_V_vs_H_delta_peak,49,-11.0,-0.8920195162848351,low,False,True
W081,W081_V_vs_H_delta_peak,50,-3.0,-0.12837004912132688,mid,False,True
W081,W081_V_vs_H_delta_peak,51,-6.0,-0.26192845048360514,low,False,True
W081,W081_V_vs_H_delta_peak,52,-5.0,-0.9114399228488175,low,False,True
W081,W081_V_vs_H_delta_peak,53,3.0,0.2890057077093501,high,True,False
W081,W081_V_vs_H_delta_peak,54,0.0,-0.4546724329055913,low,False,False
W081,W081_V_vs_H_delta_peak,55,-3.0,-0.04408023378095836,mid,False,True
W081,W081_V_vs_H_delta_peak,56,0.0,-0.3506791710191983,low,False,False
W081,W081_V_vs_H_delta_peak,57,1.0,-0.09345451673532199,mid,True,False
W081,W081_V_vs_H_delta_peak,58,-4.0,-0.24604176528366736,low,False,True
W081,W081_V_vs_H_delta_peak,59,0.0,0.9256677479708819,high,False,False
W081,W081_V_vs_H_delta_peak,60,-1.0,0.4743837367133763,high,False,True
W081,W081_V_vs_H_delta_peak,61,-13.0,-1.258509173017433,low,False,True
W081,W081_V_vs_H_delta_peak,62,-1.0,0.35066509538881596,high,False,True
W081,W081_V_vs_H_delta_peak,63,0.0,-0.04007806491505025,mid,False,False
W081,W081_V_vs_H_delta_peak,64,0.0,0.4450881514774273,high,False,False
W081,W081_V_vs_H_delta_peak,65,-14.0,-0.8236367220575576,low,False,True
W081,W081_V_vs_H_delta_peak,66,-8.0,-0.3005459728311722,low,False,True
W081,W081_V_vs_H_delta_peak,67,-2.0,0.03099657752932306,mid,False,True
W081,W081_V_vs_H_delta_peak,68,-3.0,-0.10447402556590786,mid,False,True
W081,W081_V_vs_H_delta_peak,69,-3.0,0.09153778398733577,mid,False,True
W081,W081_V_vs_H_delta_peak,70,-16.0,-0.5087279149431563,low,False,True
W081,W081_V_vs_H_delta_peak,71,0.0,-0.06974183845058009,mid,False,False
W081,W081_V_vs_H_delta_peak,72,1.0,0.2627702282052962,high,True,False
W081,W081_V_vs_H_delta_peak,73,-12.0,-0.2398408571139578,low,False,True
W081,W081_V_vs_H_delta_peak,74,-3.0,-0.1935671722675776,mid,False,True
W081,W081_V_vs_H_delta_peak,75,-4.0,-0.17534928525364596,mid,False,True
W081,W081_V_vs_H_delta_peak,76,-3.0,0.592706396849967,high,False,True
W081,W081_V_vs_H_delta_peak,77,-3.0,0.05661539388956629,mid,False,True
W081,W081_V_vs_H_delta_peak,78,2.0,-0.857185414591432,low,True,False
W081,W081_V_vs_H_delta_peak,79,0.0,0.963936130639156,high,False,False
W081,W081_V_vs_H_delta_peak,80,-2.0,0.34134524534770044,high,False,True
W081,W081_V_vs_H_delta_peak,81,-2.0,-0.6738589222242719,low,False,True
W081,W081_V_vs_H_delta_peak,82,-4.0,0.1449856023568581,mid,False,True
W081,W081_V_vs_H_delta_peak,83,8.0,0.7730164403982893,high,True,False
W081,W081_V_vs_H_delta_peak,84,-1.0,-0.6560673684910302,low,False,True
W081,W081_V_vs_H_delta_peak,85,-1.0,0.770136858146209,high,False,True
W081,W081_V_vs_H_delta_peak,86,-11.0,-0.7689879728761936,low,False,True
W081,W081_V_vs_H_delta_peak,87,0.0,-0.10826767751788977,mid,False,False
W081,W081_V_vs_H_delta_peak,88,-8.0,-0.6300588822217137,low,False,True
W081,W081_V_vs_H_delta_peak,89,-5.0,-0.3895792378185064,low,False,True
W081,W081_V_vs_H_delta_peak,90,-3.0,-0.449825268391744,low,False,True
W081,W081_V_vs_H_delta_peak,91,-1.0,-0.28585002485535843,low,False,True
W081,W081_V_vs_H_delta_peak,92,-10.0,-0.8061781151687788,low,False,True
W081,W081_V_vs_H_delta_peak,93,-5.0,-0.38568732487993784,low,False,True
W081,W081_V_vs_H_delta_peak,94,-2.0,-0.9085853929452185,low,False,True
W081,W081_V_vs_H_delta_peak,95,-3.0,-0.11096568660223659,mid,False,True
W081,W081_V_vs_H_delta_peak,96,-1.0,0.16002968363271228,mid,False,True
W081,W081_V_vs_H_delta_peak,97,-9.0,-0.13877175228400054,mid,False,True
W081,W081_V_vs_H_delta_peak,98,-1.0,0.5430687104406685,high,False,True
W081,W081_V_vs_H_delta_peak,99,-3.0,-0.2207845390217631,mid,False,True
W081,W081_V_vs_H_delta_peak,100,-4.0,0.019095606211287745,mid,False,True
W081,W081_V_vs_H_delta_peak,101,-2.0,0.5346430336382281,high,False,True
W081,W081_V_vs_H_delta_peak,102,0.0,-0.2660832304448407,low,False,False
W081,W081_V_vs_H_delta_peak,103,-1.0,0.4671220012741379,high,False,True
W081,W081_V_vs_H_delta_peak,104,9.0,0.39249420044444194,high,True,False
W081,W081_V_vs_H_delta_peak,105,-4.0,-0.6409230665236533,low,False,True
W081,W081_V_vs_H_delta_peak,106,-4.0,-0.17517033821067482,mid,False,True
W081,W081_V_vs_H_delta_peak,107,-6.0,-0.0028175358565494506,mid,False,True
W081,W081_V_vs_H_delta_peak,108,-4.0,0.1587488835235567,mid,False,True
W081,W081_V_vs_H_delta_peak,109,-3.0,-0.044187121351687314,mid,False,True
W081,W081_V_vs_H_delta_peak,110,-2.0,-0.1508114804048281,mid,False,True
W081,W081_V_vs_H_delta_peak,111,-4.0,-0.33323335559790146,low,False,True
W081,W081_V_vs_H_delta_peak,112,-2.0,0.11254743447939718,mid,False,True
W081,W081_V_vs_H_delta_peak,113,-7.0,-0.3023117147480434,low,False,True
W081,W081_V_vs_H_delta_peak,114,-2.0,0.3851840951605498,high,False,True
W081,W081_V_vs_H_delta_peak,115,2.0,0.49287974898513565,high,True,False
W081,W081_V_vs_H_delta_peak,116,-3.0,0.29453151997716165,high,False,True
W081,W081_V_vs_H_delta_peak,117,-2.0,0.016928525865430335,mid,False,True
W081,W081_V_vs_H_delta_peak,118,-3.0,0.6290811477582953,high,False,True
W081,W081_V_vs_H_delta_peak,119,-1.0,0.059453027318921194,mid,False,True
W081,W081_V_vs_H_delta_peak,120,-2.0,0.5097996176750321,high,False,True
W081,W081_V_vs_H_delta_peak,121,-1.0,-0.4346479005567088,low,False,True
W081,W081_V_vs_H_delta_peak,122,-4.0,-0.45364617362934506,low,False,True
W081,W081_V_vs_H_delta_peak,123,-3.0,-1.1613679315697156,low,False,True
W081,W081_V_vs_H_delta_peak,124,-4.0,-0.18253702530630345,mid,False,True
W081,W081_V_vs_H_delta_peak,125,0.0,0.9068630070414874,high,False,False
W081,W081_V_vs_H_delta_peak,126,-6.0,-0.7500716247440575,low,False,True
W081,W081_V_vs_H_delta_peak,127,-2.0,0.008288853486731387,mid,False,True
W081,W081_V_vs_H_delta_peak,128,-2.0,0.15880344791189055,mid,False,True
W081,W081_V_vs_H_delta_peak,129,-6.0,-0.6404285811646298,low,False,True
W081,W081_V_vs_H_delta_peak,130,-9.0,-1.198694837635016,low,False,True
W081,W081_V_vs_H_delta_peak,131,-6.0,-0.1606950747912258,mid,False,True
W081,W081_V_vs_H_delta_peak,132,-2.0,0.9101502556817674,high,False,True
W081,W081_V_vs_H_delta_peak,133,0.0,0.9248449594718043,high,False,False
W081,W081_V_vs_H_delta_peak,134,-6.0,-0.318659014064227,low,False,True
W081,W081_V_vs_H_delta_peak,135,-2.0,-0.2136784618736711,mid,False,True
W081,W081_V_vs_H_delta_peak,136,-2.0,-0.8763969175602717,low,False,True
W081,W081_V_vs_H_delta_peak,137,-1.0,0.5320032110899083,high,False,True
W081,W081_V_vs_H_delta_peak,138,-6.0,0.022025709284667093,mid,False,True
W081,W081_V_vs_H_delta_peak,139,-3.0,-0.11131505792851676,mid,False,True
W081,W081_V_vs_H_delta_peak,140,4.0,0.3945035774563183,high,True,False
W081,W081_V_vs_H_delta_peak,141,-3.0,0.5642518369969932,high,False,True
W081,W081_V_vs_H_delta_peak,142,-2.0,-0.008971814165779668,mid,False,True
W081,W081_V_vs_H_delta_peak,143,-6.0,-0.3432456817102334,low,False,True
W081,W081_V_vs_H_delta_peak,144,-4.0,0.8311299031585755,high,False,True
W081,W081_V_vs_H_delta_peak,145,-2.0,0.1312488860764704,mid,False,True
W081,W081_V_vs_H_delta_peak,146,-12.0,-0.20811465997040623,mid,False,True
W081,W081_V_vs_H_delta_peak,147,-3.0,-0.29506698082294847,low,False,True
W081,W081_V_vs_H_delta_peak,148,1.0,0.7928686355834803,high,True,False
W081,W081_V_vs_H_delta_peak,149,-2.0,-0.23791367792327375,low,False,True
W081,W081_V_vs_H_delta_peak,150,3.0,0.37313056719554466,high,True,False
W081,W081_V_vs_H_delta_peak,151,-4.0,-0.5891284945672463,low,False,True
W081,W081_V_vs_H_delta_peak,152,0.0,-0.05552084794753601,mid,False,False
W081,W081_V_vs_H_delta_peak,153,-1.0,0.6803219989847457,high,False,True
W081,W081_V_vs_H_delta_peak,154,-1.0,-0.016390643253192803,mid,False,True
W081,W081_V_vs_H_delta_peak,155,0.0,0.643498690642358,high,False,False
W081,W081_V_vs_H_delta_peak,156,0.0,-0.1705945726525993,mid,False,False
W081,W081_V_vs_H_delta_peak,157,-3.0,-0.8879638033232375,low,False,True
W081,W081_V_vs_H_delta_peak,158,-9.0,-0.07063370702832528,mid,False,True
W081,W081_V_vs_H_delta_peak,159,4.0,1.2303706675251183,high,True,False
W081,W081_V_vs_H_delta_peak,160,-3.0,-0.29983054977299495,low,False,True
W081,W081_V_vs_H_delta_peak,161,-4.0,-0.01904047307923182,mid,False,True
W081,W081_V_vs_H_delta_peak,162,-2.0,0.09832425577421644,mid,False,True
W081,W081_V_vs_H_delta_peak,163,-3.0,-0.17108488171994474,mid,False,True
W081,W081_V_vs_H_delta_peak,164,-3.0,-0.010033332728720189,mid,False,True
W081,W081_V_vs_H_delta_peak,165,1.0,0.8760098089495977,high,True,False
W081,W081_V_vs_H_delta_peak,166,-1.0,0.6205816827099983,high,False,True
W081,W081_V_vs_H_delta_peak,167,-2.0,0.5886509209989471,high,False,True
W081,W081_V_vs_H_delta_peak,168,-6.0,0.28277884969058026,high,False,True
W081,W081_V_vs_H_delta_peak,169,0.0,0.9615621187988759,high,False,False
W081,W081_V_vs_H_delta_peak,170,-1.0,0.36143655060697216,high,False,True
W081,W081_V_vs_H_delta_peak,171,1.0,0.14422723360494666,mid,True,False
W081,W081_V_vs_H_delta_peak,172,-5.0,-0.46076313192597246,low,False,True
W081,W081_V_vs_H_delta_peak,173,-2.0,0.1849305261021259,mid,False,True
W081,W081_V_vs_H_delta_peak,174,-2.0,0.22084597829610275,mid,False,True
W081,W081_V_vs_H_delta_peak,175,6.0,-0.012746242062000385,mid,True,False
W081,W081_V_vs_H_delta_peak,176,-3.0,0.35209185809108023,high,False,True
W081,W081_V_vs_H_delta_peak,177,2.0,0.663859456623474,high,True,False
W081,W081_V_vs_H_delta_peak,178,9.0,-0.01273916404780449,mid,True,False
W081,W081_V_vs_H_delta_peak,179,3.0,0.010427852134469503,mid,True,False
W081,W081_V_vs_H_delta_peak,180,-8.0,0.013552371089640644,mid,False,True
W081,W081_V_vs_H_delta_peak,181,-3.0,0.31320694692919326,high,False,True
W081,W081_V_vs_H_delta_peak,182,1.0,0.6878041440478698,high,True,False
W081,W081_V_vs_H_delta_peak,183,-1.0,0.3991013184396557,high,False,True
W081,W081_V_vs_H_delta_peak,184,-4.0,-0.15660499354061289,mid,False,True
W081,W081_V_vs_H_delta_peak,185,1.0,0.3972710594002077,high,True,False
W081,W081_V_vs_H_delta_peak,186,-1.0,0.40435315209606365,high,False,True
W081,W081_V_vs_H_delta_peak,187,13.0,0.3090312210421963,high,True,False
W081,W081_V_vs_H_delta_peak,188,-2.0,-0.3122270370631734,low,False,True
W081,W081_V_vs_H_delta_peak,189,4.0,0.6498661512487934,high,True,False
W081,W081_V_vs_H_delta_peak,190,-4.0,-0.07674268755116619,mid,False,True
W081,W081_V_vs_H_delta_peak,191,-3.0,-0.24942536145696811,low,False,True
W081,W081_V_vs_H_delta_peak,192,-2.0,-0.6361074171615588,low,False,True
W081,W081_V_vs_H_delta_peak,193,-1.0,-0.04909928282499346,mid,False,True
W081,W081_V_vs_H_delta_peak,194,0.0,0.12237773349559362,mid,False,False
W081,W081_V_vs_H_delta_peak,195,-1.0,0.18994168522882013,mid,False,True
W081,W081_V_vs_H_delta_peak,196,-1.0,0.43309925118105624,high,False,True
W081,W081_V_vs_H_delta_peak,197,-6.0,-0.30184109312966284,low,False,True
W081,W081_V_vs_H_delta_peak,198,-5.0,-0.44406569436098403,low,False,True
W081,W081_V_vs_H_delta_peak,199,0.0,0.9107871822384903,high,False,False
W081,W081_V_vs_H_delta_peak,200,-1.0,0.16901747306384826,mid,False,True
W081,W081_V_vs_H_delta_peak,201,-5.0,-0.16096634523972939,mid,False,True
W081,W081_V_vs_H_delta_peak,202,-4.0,-0.417944722414379,low,False,True
W081,W081_V_vs_H_delta_peak,203,-5.0,-0.6871936032804297,low,False,True
W081,W081_V_vs_H_delta_peak,204,-4.0,-0.3018556234562371,low,False,True
W081,W081_V_vs_H_delta_peak,205,-2.0,-0.14491631465142513,mid,False,True
W081,W081_V_vs_H_delta_peak,206,-7.0,-0.1176816821964013,mid,False,True
W081,W081_V_vs_H_delta_peak,207,0.0,-0.35950132867920465,low,False,False
W081,W081_V_vs_H_delta_peak,208,-3.0,-0.35004252528032676,low,False,True
W081,W081_V_vs_H_delta_peak,209,-1.0,0.45468660989948123,high,False,True
W081,W081_V_vs_H_delta_peak,210,-6.0,0.018887118873255927,mid,False,True
W081,W081_V_vs_H_delta_peak,211,-14.0,-0.24773079006545246,low,False,True
W081,W081_V_vs_H_delta_peak,212,0.0,-0.20599832162687914,mid,False,False
W081,W081_V_vs_H_delta_peak,213,-3.0,-0.49503223022806614,low,False,True
W081,W081_V_vs_H_delta_peak,214,1.0,0.3283687703483293,high,True,False
W081,W081_V_vs_H_delta_peak,215,-2.0,-0.32569313853761683,low,False,True
W081,W081_V_vs_H_delta_peak,216,-4.0,-0.11557655320328555,mid,False,True
W081,W081_V_vs_H_delta_peak,217,3.0,0.5431797922463146,high,True,False
W081,W081_V_vs_H_delta_peak,218,-2.0,0.33411803656816913,high,False,True
W081,W081_V_vs_H_delta_peak,219,0.0,1.477129429488182,high,False,False
W081,W081_V_vs_H_delta_peak,220,-1.0,0.1480421043505687,mid,False,True
W081,W081_V_vs_H_delta_peak,221,-3.0,0.22198953183413803,mid,False,True
W081,W081_V_vs_H_delta_peak,222,-3.0,-0.22396161124696437,mid,False,True
W081,W081_V_vs_H_delta_peak,223,-5.0,-0.3271344473039364,low,False,True
W081,W081_V_vs_H_delta_peak,224,-3.0,-0.1133544825547558,mid,False,True
W081,W081_V_vs_H_delta_peak,225,-5.0,-0.37591487681562313,low,False,True
W081,W081_V_vs_H_delta_peak,226,-6.0,-0.2329256830662995,mid,False,True
W081,W081_V_vs_H_delta_peak,227,3.0,0.08609940573770482,mid,True,False
W081,W081_V_vs_H_delta_peak,228,1.0,1.0539561204329828,high,True,False
W081,W081_V_vs_H_delta_peak,229,1.0,1.2312986485699924,high,True,False
W081,W081_V_vs_H_delta_peak,230,-2.0,-0.18372491186111475,mid,False,True
W081,W081_V_vs_H_delta_peak,231,-2.0,-0.6095790163692159,low,False,True
W081,W081_V_vs_H_delta_peak,232,-4.0,0.3886425035973824,high,False,True
W081,W081_V_vs_H_delta_peak,233,-2.0,-0.4745030442610949,low,False,True
W081,W081_V_vs_H_delta_peak,234,-4.0,-0.4848278605738762,low,False,True
W081,W081_V_vs_H_delta_peak,235,-6.0,-0.34297763807856296,low,False,True
W081,W081_V_vs_H_delta_peak,236,-2.0,-0.09755718014600484,mid,False,True
W081,W081_V_vs_H_delta_peak,237,-2.0,0.35415762578445736,high,False,True
W081,W081_V_vs_H_delta_peak,238,-7.0,-0.32741952332033797,low,False,True
W081,W081_V_vs_H_delta_peak,239,-4.0,0.10569584484956075,mid,False,True
W081,W081_V_vs_H_delta_peak,240,7.0,0.18840316118182363,mid,True,False
W081,W081_V_vs_H_delta_peak,241,-4.0,-0.4320379593529573,low,False,True
W081,W081_V_vs_H_delta_peak,242,-2.0,0.5258727388621649,high,False,True
W081,W081_V_vs_H_delta_peak,243,0.0,-0.5914485030104836,low,False,False
W081,W081_V_vs_H_delta_peak,244,-2.0,0.21057834703898665,mid,False,True
W081,W081_V_vs_H_delta_peak,245,-2.0,0.22889428416275903,high,False,True
W081,W081_V_vs_H_delta_peak,246,-3.0,-0.19071720004596182,mid,False,True
W081,W081_V_vs_H_delta_peak,247,-1.0,0.44543900212613435,high,False,True
W081,W081_V_vs_H_delta_peak,248,-6.0,-0.43769315296972283,low,False,True
W081,W081_V_vs_H_delta_peak,249,-2.0,0.24686186416162315,high,False,True
W081,W081_V_vs_H_delta_peak,250,-7.0,0.2373955413946958,high,False,True
W081,W081_V_vs_H_delta_peak,251,-2.0,0.26519956439732223,high,False,True
W081,W081_V_vs_H_delta_peak,252,-2.0,0.4405083493213812,high,False,True
W081,W081_V_vs_H_delta_peak,253,0.0,-0.2520911431193027,low,False,False
W081,W081_V_vs_H_delta_peak,254,-1.0,0.2249658919743294,mid,False,True
W081,W081_V_vs_H_delta_peak,255,-3.0,0.02461210634072676,mid,False,True
W081,W081_V_vs_H_delta_peak,256,-6.0,-1.0088548518291216,low,False,True
W081,W081_V_vs_H_delta_peak,257,0.0,0.6476683830770722,high,False,False
W081,W081_V_vs_H_delta_peak,258,-4.0,0.12766477591911407,mid,False,True
W081,W081_V_vs_H_delta_peak,259,-1.0,0.548475374701394,high,False,True
W081,W081_V_vs_H_delta_peak,260,-2.0,-0.2794126878128001,low,False,True
W081,W081_V_vs_H_delta_peak,261,-2.0,0.5248338439727738,high,False,True
W081,W081_V_vs_H_delta_peak,262,-1.0,0.6577773082952222,high,False,True
W081,W081_V_vs_H_delta_peak,263,-3.0,0.11791361747223233,mid,False,True
W081,W081_V_vs_H_delta_peak,264,-11.0,-0.38333918892593566,low,False,True
W081,W081_V_vs_H_delta_peak,265,-2.0,0.5559659331989489,high,False,True
W081,W081_V_vs_H_delta_peak,266,-3.0,0.37384865892571634,high,False,True
W081,W081_V_vs_H_delta_peak,267,-2.0,0.7759858161571662,high,False,True
W081,W081_V_vs_H_delta_peak,268,1.0,-0.1013452925816358,mid,True,False
W081,W081_V_vs_H_delta_peak,269,1.0,0.34364695726132877,high,True,False
W081,W081_V_vs_H_delta_peak,270,-3.0,0.3511954971874734,high,False,True
W081,W081_V_vs_H_delta_peak,271,-3.0,-0.5243602031147123,low,False,True
W081,W081_V_vs_H_delta_peak,272,-4.0,-0.49370436090123215,low,False,True
W081,W081_V_vs_H_delta_peak,273,-8.0,-1.0396363656700334,low,False,True
W081,W081_V_vs_H_delta_peak,274,-3.0,-0.23055423480056514,mid,False,True
W081,W081_V_vs_H_delta_peak,275,2.0,-0.9820068597409004,low,True,False
W081,W081_V_vs_H_delta_peak,276,0.0,-0.267404406644944,low,False,False
W081,W081_V_vs_H_delta_peak,277,-7.0,-0.44255901995122954,low,False,True
W081,W081_V_vs_H_delta_peak,278,-6.0,-0.9669691717471821,low,False,True
W081,W081_V_vs_H_delta_peak,279,-2.0,-0.25405380874590167,low,False,True
W081,W081_V_vs_H_delta_peak,280,-2.0,-0.11731371487658833,mid,False,True
W081,W081_V_vs_H_delta_peak,281,-6.0,0.5381476225503611,high,False,True
W081,W081_V_vs_H_delta_peak,282,0.0,0.4605692611729052,high,False,False
W081,W081_V_vs_H_delta_peak,283,-6.0,-0.3411677792176414,low,False,True
W081,W081_V_vs_H_delta_peak,284,-5.0,-0.42275242687003095,low,False,True
W081,W081_V_vs_H_delta_peak,285,9.0,0.5433291873839208,high,True,False
W081,W081_V_vs_H_delta_peak,286,-2.0,0.2640146030699902,high,False,True
W081,W081_V_vs_H_delta_peak,287,11.0,0.5142089654513408,high,True,False
W081,W081_V_vs_H_delta_peak,288,-13.0,-0.6717854731858045,low,False,True
W081,W081_V_vs_H_delta_peak,289,-4.0,-0.16030483027463868,mid,False,True
W081,W081_V_vs_H_delta_peak,290,0.0,-0.5039143921018253,low,False,False
W081,W081_V_vs_H_delta_peak,291,-1.0,0.35772178901967594,high,False,True
W081,W081_V_vs_H_delta_peak,292,-2.0,0.30848793739967045,high,False,True
W081,W081_V_vs_H_delta_peak,293,0.0,1.0398899383738462,high,False,False
W081,W081_V_vs_H_delta_peak,294,-7.0,-0.7928864214675337,low,False,True
W081,W081_V_vs_H_delta_peak,295,-3.0,0.5618428486639877,high,False,True
W081,W081_V_vs_H_delta_peak,296,0.0,0.6875388369156804,high,False,False
W081,W081_V_vs_H_delta_peak,297,0.0,1.1278055928947113,high,False,False
W081,W081_V_vs_H_delta_peak,298,-4.0,-0.3376549010597289,low,False,True
W081,W081_V_vs_H_delta_peak,299,-3.0,0.0907400455874495,mid,False,True
W081,W081_V_vs_H_delta_peak,300,5.0,0.6600491523807196,high,True,False
W081,W081_V_vs_H_delta_peak,301,0.0,0.740216676337864,high,False,False
W081,W081_V_vs_H_delta_peak,302,-4.0,-0.5878988247799007,low,False,True
W081,W081_V_vs_H_delta_peak,303,-3.0,0.3870902936154799,high,False,True
W081,W081_V_vs_H_delta_peak,304,-8.0,-0.34853442135678564,low,False,True
W081,W081_V_vs_H_delta_peak,305,-7.0,0.029637216552355482,mid,False,True
W081,W081_V_vs_H_delta_peak,306,-16.0,-0.29529628310441186,low,False,True
W081,W081_V_vs_H_delta_peak,307,-1.0,-0.5041625770058321,low,False,True
W081,W081_V_vs_H_delta_peak,308,-2.0,0.4374737093220713,high,False,True
W081,W081_V_vs_H_delta_peak,309,1.0,0.32154355467221424,high,True,False
W081,W081_V_vs_H_delta_peak,310,-7.0,0.09318851706455396,mid,False,True
W081,W081_V_vs_H_delta_peak,311,3.0,0.3316620399796019,high,True,False
W081,W081_V_vs_H_delta_peak,312,1.0,0.25934759181121253,high,True,False
W081,W081_V_vs_H_delta_peak,313,-3.0,-0.14642700440389766,mid,False,True
W081,W081_V_vs_H_delta_peak,314,1.0,0.7582314073015495,high,True,False
W081,W081_V_vs_H_delta_peak,315,1.0,0.27193662327036283,high,True,False
W081,W081_V_vs_H_delta_peak,316,-4.0,0.4200936975821096,high,False,True
W081,W081_V_vs_H_delta_peak,317,-6.0,0.07113442940556039,mid,False,True
W081,W081_V_vs_H_delta_peak,318,-3.0,-0.6886648903795362,low,False,True
W081,W081_V_vs_H_delta_peak,319,-9.0,-0.718104327735885,low,False,True
W081,W081_V_vs_H_delta_peak,320,-3.0,0.29147805372031377,high,False,True
W081,W081_V_vs_H_delta_peak,321,-9.0,-0.4689092371469044,low,False,True
W081,W081_V_vs_H_delta_peak,322,-1.0,-0.09702486257756768,mid,False,True
