year,day,V_positive_edge_flag
1997,134,ok
1997,135,ok
1997,136,ok
1997,137,ok
1997,138,ok
1997,139,ok
1997,140,ok
1997,141,ok
1997,142,ok
1997,143,ok
1997,144,ok
1997,145,ok
1997,146,ok
1997,147,ok
1997,148,ok
1997,149,ok
1997,150,ok
1997,151,ok
1997,152,ok
1997,153,ok
1997,154,ok
1997,155,ok
1997,156,ok
1997,157,ok
1997,158,ok
1997,159,ok
1997,160,ok
1997,161,ok
1997,162,ok
1997,163,ok
1997,164,ok
1997,165,no_positive_profile
1997,166,no_positive_profile
1997,167,no_positive_profile
1997,168,no_positive_profile
1997,169,ok
1997,170,ok
1997,171,ok
1997,172,ok
1997,173,ok
1997,174,ok
1997,175,ok
1997,176,ok
1997,177,ok
1997,178,ok
1997,179,ok
1997,180,ok
1997,181,ok
1997,182,all_nan_profile
1997,183,all_nan_profile
1998,1,all_nan_profile
1998,2,all_nan_profile
1998,3,ok
1998,4,ok
1998,5,ok
1998,6,ok
1998,7,ok
1998,8,ok
1998,9,ok
1998,10,ok
1998,11,ok
1998,12,ok
1998,13,ok
1998,14,ok
1998,15,ok
1998,16,ok
1998,17,ok
1998,18,ok
1998,19,ok
1998,20,ok
1998,21,ok
1998,22,ok
1998,23,ok
1998,24,ok
1998,25,ok
1998,26,ok
1998,27,ok
1998,28,ok
1998,29,ok
1998,30,ok
1998,31,ok
1998,32,ok
1998,33,ok
1998,34,ok
1998,35,ok
1998,36,ok
1998,37,ok
1998,38,ok
1998,39,ok
1998,40,ok
1998,41,ok
1998,42,ok
1998,43,ok
1998,44,ok
1998,45,ok
1998,46,ok
1998,47,ok
1998,48,ok
1998,49,ok
1998,50,ok
1998,51,ok
1998,52,ok
1998,53,ok
1998,54,ok
1998,55,ok
1998,56,ok
1998,57,ok
1998,58,ok
1998,59,ok
1998,60,ok
1998,61,ok
1998,62,ok
1998,63,ok
1998,64,ok
1998,65,ok
1998,66,ok
1998,67,ok
1998,68,ok
1998,69,ok
1998,70,ok
1998,71,ok
1998,72,ok
1998,73,ok
1998,74,ok
1998,75,ok
1998,76,ok
1998,77,ok
1998,78,ok
1998,79,ok
1998,80,ok
1998,81,ok
1998,82,ok
1998,83,ok
1998,84,ok
1998,85,ok
1998,86,ok
1998,87,ok
1998,88,ok
1998,89,ok
1998,90,ok
1998,91,ok
1998,92,ok
1998,93,ok
1998,94,ok
1998,95,ok
1998,96,ok
1998,97,ok
1998,98,ok
1998,99,ok
1998,100,ok
1998,101,ok
1998,102,ok
1998,103,ok
1998,104,ok
1998,105,ok
1998,106,ok
1998,107,ok
1998,108,ok
1998,109,ok
1998,110,ok
1998,111,ok
1998,112,ok
1998,113,ok
1998,114,ok
1998,115,ok
1998,116,ok
1998,117,ok
1998,118,ok
1998,119,ok
1998,120,ok
1998,121,ok
1998,122,ok
1998,123,ok
1998,124,ok
1998,125,ok
1998,126,ok
1998,127,ok
1998,128,ok
1998,129,ok
1998,130,ok
1998,131,ok
1998,132,ok
1998,133,ok
1998,134,ok
1998,135,ok
1998,136,ok
1998,137,ok
1998,138,ok
1998,139,ok
1998,140,ok
1998,141,ok
1998,142,ok
1998,143,ok
1998,144,ok
1998,145,ok
1998,146,ok
1998,147,ok
1998,148,ok
1998,149,ok
1998,150,ok
1998,151,ok
1998,152,ok
1998,153,ok
1998,154,ok
1998,155,ok
1998,156,ok
1998,157,ok
1998,158,ok
1998,159,ok
1998,160,ok
1998,161,ok
1998,162,ok
1998,163,ok
1998,164,ok
1998,165,ok
1998,166,ok
1998,167,ok
1998,168,ok
1998,169,ok
1998,170,ok
1998,171,ok
1998,172,ok
1998,173,ok
1998,174,ok
1998,175,ok
1998,176,ok
1998,177,ok
1998,178,ok
1998,179,ok
1998,180,ok
1998,181,ok
1998,182,all_nan_profile
1998,183,all_nan_profile
1999,1,all_nan_profile
1999,2,all_nan_profile
1999,3,ok
1999,4,ok
1999,5,ok
1999,6,ok
1999,7,ok
1999,8,ok
1999,9,ok
1999,10,ok
1999,11,ok
1999,12,ok
1999,13,ok
1999,14,ok
1999,15,ok
1999,16,ok
1999,17,ok
1999,18,ok
1999,19,ok
1999,20,ok
1999,21,ok
1999,22,ok
1999,23,ok
1999,24,ok
1999,25,ok
1999,26,ok
1999,27,ok
1999,28,ok
1999,29,ok
1999,30,ok
1999,31,ok
1999,32,ok
1999,33,ok
1999,34,ok
1999,35,ok
1999,36,ok
1999,37,ok
1999,38,ok
1999,39,ok
1999,40,ok
1999,41,ok
1999,42,ok
1999,43,ok
1999,44,ok
1999,45,ok
1999,46,ok
1999,47,ok
1999,48,ok
1999,49,ok
1999,50,ok
1999,51,ok
1999,52,ok
1999,53,ok
1999,54,ok
1999,55,ok
1999,56,ok
1999,57,ok
1999,58,ok
1999,59,ok
1999,60,ok
1999,61,ok
1999,62,ok
1999,63,ok
1999,64,ok
1999,65,ok
1999,66,ok
1999,67,ok
1999,68,ok
1999,69,ok
1999,70,ok
1999,71,ok
1999,72,ok
1999,73,ok
1999,74,ok
1999,75,ok
1999,76,ok
1999,77,ok
1999,78,ok
1999,79,ok
1999,80,ok
1999,81,ok
1999,82,ok
1999,83,ok
1999,84,ok
1999,85,ok
1999,86,ok
1999,87,ok
1999,88,ok
1999,89,ok
1999,90,ok
1999,91,ok
1999,92,ok
1999,93,ok
1999,94,ok
1999,95,ok
1999,96,ok
1999,97,ok
1999,98,ok
1999,99,ok
1999,100,ok
1999,101,ok
1999,102,ok
1999,103,ok
1999,104,ok
1999,105,ok
1999,106,ok
1999,107,ok
1999,108,ok
1999,109,ok
1999,110,ok
1999,111,ok
1999,112,ok
1999,113,ok
1999,114,ok
1999,115,ok
1999,116,ok
1999,117,ok
1999,118,ok
1999,119,ok
1999,120,ok
1999,121,ok
1999,122,ok
1999,123,ok
1999,124,ok
1999,125,ok
1999,126,ok
1999,127,ok
1999,128,ok
1999,129,ok
1999,130,ok
1999,131,ok
1999,132,ok
1999,133,ok
1999,134,ok
1999,135,ok
1999,136,ok
1999,137,ok
1999,138,ok
1999,139,ok
1999,140,ok
1999,141,ok
1999,142,ok
1999,143,ok
1999,144,ok
1999,145,ok
1999,146,ok
1999,147,ok
1999,148,ok
1999,149,ok
1999,150,ok
1999,151,ok
1999,152,ok
1999,153,ok
1999,154,ok
1999,155,ok
1999,156,ok
1999,157,ok
1999,158,ok
1999,159,ok
1999,160,ok
1999,161,ok
1999,162,ok
1999,163,ok
1999,164,ok
1999,165,ok
1999,166,ok
1999,167,ok
1999,168,ok
1999,169,ok
1999,170,ok
1999,171,ok
1999,172,ok
1999,173,ok
1999,174,ok
1999,175,ok
1999,176,ok
1999,177,ok
1999,178,ok
1999,179,ok
1999,180,ok
1999,181,ok
1999,182,all_nan_profile
1999,183,all_nan_profile
2000,1,all_nan_profile
2000,2,all_nan_profile
2000,3,ok
2000,4,ok
2000,5,ok
2000,6,ok
2000,7,ok
2000,8,ok
2000,9,ok
2000,10,ok
2000,11,ok
2000,12,ok
2000,13,ok
2000,14,ok
2000,15,ok
2000,16,ok
2000,17,ok
2000,18,ok
2000,19,ok
2000,20,ok
2000,21,ok
2000,22,ok
2000,23,ok
2000,24,ok
2000,25,ok
2000,26,ok
2000,27,ok
2000,28,ok
2000,29,ok
2000,30,ok
2000,31,ok
2000,32,ok
2000,33,ok
2000,34,ok
2000,35,ok
2000,36,ok
2000,37,ok
2000,38,ok
2000,39,ok
2000,40,ok
2000,41,ok
2000,42,ok
2000,43,ok
2000,44,ok
2000,45,ok
2000,46,ok
2000,47,ok
2000,48,ok
2000,49,ok
2000,50,ok
2000,51,ok
2000,52,ok
2000,53,ok
2000,54,ok
2000,55,ok
2000,56,ok
2000,57,ok
2000,58,ok
2000,59,ok
2000,60,ok
2000,61,ok
2000,62,ok
2000,63,ok
2000,64,ok
2000,65,ok
2000,66,ok
2000,67,ok
2000,68,ok
2000,69,ok
2000,70,ok
2000,71,ok
2000,72,ok
2000,73,ok
2000,74,ok
2000,75,ok
2000,76,ok
2000,77,ok
2000,78,ok
2000,79,ok
2000,80,ok
2000,81,ok
2000,82,ok
2000,83,ok
2000,84,ok
2000,85,ok
2000,86,ok
2000,87,ok
2000,88,ok
2000,89,ok
2000,90,ok
2000,91,ok
2000,92,ok
2000,93,ok
2000,94,ok
2000,95,ok
2000,96,ok
2000,97,ok
2000,98,ok
2000,99,ok
2000,100,ok
2000,101,ok
2000,102,ok
2000,103,ok
2000,104,ok
2000,105,ok
2000,106,ok
2000,107,ok
2000,108,ok
2000,109,ok
2000,110,ok
2000,111,ok
2000,112,ok
2000,113,ok
2000,114,ok
2000,115,ok
2000,116,ok
2000,117,ok
2000,118,ok
2000,119,ok
2000,120,ok
2000,121,ok
2000,122,ok
2000,123,ok
2000,124,ok
2000,125,ok
2000,126,ok
2000,127,ok
2000,128,ok
2000,129,ok
2000,130,ok
2000,131,ok
2000,132,ok
2000,133,ok
2000,134,ok
2000,135,ok
2000,136,ok
2000,137,ok
2000,138,ok
2000,139,ok
2000,140,ok
2000,141,ok
2000,142,ok
2000,143,ok
2000,144,ok
2000,145,ok
2000,146,ok
2000,147,ok
2000,148,ok
2000,149,ok
2000,150,ok
2000,151,ok
2000,152,ok
2000,153,ok
2000,154,ok
2000,155,ok
2000,156,ok
2000,157,ok
2000,158,ok
2000,159,ok
2000,160,ok
2000,161,ok
2000,162,ok
2000,163,ok
2000,164,ok
2000,165,ok
2000,166,ok
2000,167,ok
2000,168,ok
2000,169,ok
2000,170,ok
2000,171,ok
2000,172,ok
2000,173,ok
2000,174,ok
2000,175,ok
2000,176,ok
2000,177,ok
2000,178,ok
2000,179,ok
2000,180,ok
2000,181,ok
2000,182,all_nan_profile
2000,183,all_nan_profile
2001,1,all_nan_profile
2001,2,all_nan_profile
2001,3,ok
2001,4,ok
2001,5,ok
2001,6,ok
2001,7,ok
2001,8,ok
2001,9,ok
2001,10,ok
2001,11,ok
2001,12,positive_band_below_min_run
2001,13,ok
2001,14,ok
2001,15,ok
2001,16,ok
2001,17,ok
2001,18,ok
2001,19,ok
2001,20,ok
2001,21,ok
2001,22,ok
2001,23,ok
2001,24,ok
2001,25,ok
2001,26,ok
2001,27,ok
2001,28,ok
2001,29,ok
2001,30,ok
2001,31,ok
2001,32,ok
2001,33,ok
2001,34,ok
2001,35,ok
2001,36,ok
2001,37,ok
2001,38,ok
2001,39,ok
2001,40,ok
2001,41,ok
2001,42,ok
2001,43,ok
2001,44,ok
2001,45,ok
2001,46,ok
2001,47,ok
2001,48,ok
2001,49,ok
2001,50,ok
2001,51,ok
2001,52,ok
2001,53,ok
2001,54,ok
2001,55,ok
2001,56,ok
2001,57,ok
2001,58,ok
2001,59,ok
2001,60,ok
2001,61,ok
2001,62,ok
2001,63,ok
2001,64,ok
2001,65,ok
2001,66,ok
2001,67,ok
2001,68,ok
2001,69,ok
2001,70,ok
2001,71,ok
2001,72,ok
2001,73,ok
2001,74,ok
2001,75,ok
2001,76,ok
2001,77,ok
2001,78,ok
2001,79,ok
2001,80,ok
2001,81,ok
2001,82,ok
2001,83,ok
2001,84,ok
2001,85,ok
2001,86,ok
2001,87,ok
2001,88,ok
2001,89,ok
2001,90,ok
2001,91,ok
2001,92,ok
2001,93,ok
2001,94,ok
2001,95,ok
2001,96,ok
2001,97,ok
2001,98,ok
2001,99,ok
2001,100,ok
2001,101,ok
2001,102,ok
2001,103,ok
2001,104,ok
2001,105,ok
2001,106,ok
2001,107,ok
2001,108,ok
2001,109,ok
2001,110,ok
2001,111,ok
2001,112,ok
2001,113,ok
2001,114,ok
2001,115,ok
2001,116,ok
2001,117,ok
2001,118,ok
2001,119,ok
2001,120,ok
2001,121,ok
2001,122,ok
2001,123,ok
2001,124,ok
2001,125,ok
2001,126,ok
2001,127,ok
2001,128,ok
2001,129,ok
2001,130,ok
2001,131,ok
2001,132,ok
2001,133,ok
2001,134,ok
2001,135,ok
2001,136,ok
2001,137,ok
2001,138,ok
2001,139,ok
2001,140,ok
2001,141,ok
2001,142,ok
2001,143,ok
2001,144,ok
2001,145,ok
2001,146,ok
2001,147,ok
2001,148,ok
2001,149,ok
2001,150,ok
2001,151,ok
2001,152,ok
2001,153,ok
2001,154,ok
2001,155,ok
2001,156,ok
2001,157,ok
2001,158,ok
2001,159,ok
2001,160,ok
2001,161,ok
2001,162,ok
2001,163,ok
2001,164,ok
2001,165,ok
2001,166,ok
2001,167,ok
2001,168,ok
2001,169,ok
2001,170,ok
2001,171,ok
2001,172,ok
2001,173,ok
2001,174,ok
2001,175,ok
2001,176,ok
2001,177,ok
2001,178,ok
2001,179,ok
2001,180,ok
2001,181,ok
2001,182,all_nan_profile
2001,183,all_nan_profile
2002,1,all_nan_profile
2002,2,all_nan_profile
2002,3,ok
2002,4,ok
2002,5,ok
2002,6,ok
2002,7,ok
2002,8,ok
2002,9,ok
2002,10,ok
2002,11,ok
2002,12,ok
2002,13,ok
2002,14,ok
2002,15,ok
2002,16,ok
2002,17,ok
2002,18,ok
2002,19,ok
2002,20,ok
2002,21,ok
2002,22,ok
2002,23,ok
2002,24,ok
2002,25,ok
2002,26,ok
2002,27,ok
2002,28,ok
2002,29,ok
2002,30,ok
2002,31,ok
2002,32,ok
2002,33,ok
2002,34,ok
2002,35,ok
2002,36,ok
2002,37,ok
2002,38,ok
2002,39,ok
2002,40,ok
2002,41,ok
2002,42,ok
2002,43,ok
2002,44,ok
2002,45,ok
2002,46,ok
2002,47,ok
2002,48,ok
2002,49,ok
2002,50,ok
2002,51,ok
2002,52,ok
2002,53,ok
2002,54,ok
2002,55,ok
2002,56,ok
2002,57,ok
2002,58,ok
2002,59,ok
2002,60,ok
2002,61,ok
2002,62,ok
2002,63,ok
2002,64,ok
2002,65,ok
2002,66,ok
2002,67,ok
2002,68,ok
2002,69,ok
2002,70,ok
2002,71,ok
2002,72,ok
2002,73,ok
2002,74,ok
2002,75,ok
2002,76,ok
2002,77,ok
2002,78,ok
2002,79,ok
2002,80,ok
2002,81,ok
2002,82,ok
2002,83,ok
2002,84,ok
2002,85,ok
2002,86,ok
2002,87,ok
2002,88,ok
2002,89,ok
2002,90,ok
2002,91,ok
2002,92,ok
2002,93,ok
2002,94,ok
2002,95,ok
2002,96,ok
2002,97,ok
2002,98,ok
2002,99,ok
2002,100,ok
2002,101,ok
2002,102,ok
2002,103,ok
2002,104,ok
2002,105,ok
2002,106,ok
2002,107,ok
2002,108,ok
2002,109,ok
2002,110,ok
2002,111,ok
2002,112,ok
2002,113,ok
2002,114,ok
2002,115,ok
2002,116,ok
2002,117,ok
2002,118,ok
2002,119,ok
2002,120,ok
2002,121,ok
2002,122,ok
2002,123,ok
2002,124,ok
2002,125,ok
2002,126,ok
2002,127,ok
2002,128,ok
2002,129,ok
2002,130,ok
2002,131,ok
2002,132,ok
2002,133,ok
2002,134,ok
2002,135,ok
2002,136,ok
2002,137,ok
2002,138,ok
2002,139,ok
2002,140,ok
2002,141,ok
2002,142,ok
2002,143,ok
2002,144,ok
2002,145,ok
2002,146,ok
2002,147,ok
2002,148,ok
2002,149,ok
2002,150,ok
2002,151,ok
2002,152,ok
2002,153,ok
2002,154,ok
2002,155,ok
2002,156,ok
2002,157,ok
2002,158,ok
2002,159,ok
2002,160,ok
2002,161,ok
2002,162,ok
2002,163,ok
2002,164,ok
2002,165,ok
2002,166,ok
2002,167,ok
2002,168,ok
2002,169,ok
2002,170,ok
2002,171,positive_band_below_min_run
2002,172,ok
2002,173,ok
2002,174,ok
2002,175,ok
2002,176,ok
2002,177,ok
2002,178,ok
2002,179,ok
2002,180,ok
2002,181,ok
2002,182,all_nan_profile
2002,183,all_nan_profile
2003,1,all_nan_profile
2003,2,all_nan_profile
2003,3,ok
2003,4,ok
2003,5,ok
2003,6,ok
2003,7,ok
2003,8,ok
2003,9,ok
2003,10,ok
2003,11,ok
2003,12,ok
2003,13,ok
2003,14,ok
2003,15,ok
2003,16,ok
2003,17,ok
2003,18,ok
2003,19,ok
2003,20,ok
2003,21,ok
2003,22,ok
2003,23,ok
2003,24,ok
2003,25,ok
2003,26,ok
2003,27,ok
2003,28,ok
2003,29,ok
2003,30,ok
2003,31,ok
2003,32,ok
2003,33,ok
2003,34,ok
2003,35,ok
2003,36,ok
2003,37,ok
2003,38,ok
2003,39,ok
2003,40,ok
2003,41,ok
2003,42,ok
2003,43,ok
2003,44,ok
2003,45,ok
2003,46,ok
2003,47,ok
2003,48,ok
2003,49,ok
2003,50,ok
2003,51,ok
2003,52,ok
2003,53,ok
2003,54,ok
2003,55,ok
2003,56,ok
2003,57,ok
2003,58,ok
2003,59,ok
2003,60,ok
2003,61,ok
2003,62,ok
2003,63,ok
2003,64,ok
2003,65,ok
2003,66,ok
2003,67,ok
2003,68,ok
2003,69,ok
2003,70,ok
2003,71,ok
2003,72,ok
2003,73,ok
2003,74,ok
2003,75,ok
2003,76,ok
2003,77,ok
2003,78,ok
2003,79,ok
2003,80,ok
2003,81,ok
2003,82,ok
2003,83,ok
2003,84,ok
2003,85,ok
2003,86,ok
2003,87,ok
2003,88,ok
2003,89,ok
2003,90,ok
2003,91,ok
2003,92,ok
2003,93,ok
2003,94,ok
2003,95,ok
2003,96,ok
2003,97,ok
2003,98,ok
2003,99,ok
2003,100,ok
2003,101,ok
2003,102,ok
2003,103,ok
2003,104,ok
2003,105,ok
2003,106,ok
2003,107,ok
2003,108,ok
2003,109,ok
2003,110,ok
2003,111,ok
2003,112,ok
2003,113,ok
2003,114,ok
2003,115,ok
2003,116,ok
2003,117,ok
2003,118,ok
2003,119,ok
2003,120,ok
2003,121,ok
2003,122,ok
2003,123,ok
2003,124,ok
2003,125,ok
2003,126,ok
2003,127,ok
2003,128,ok
2003,129,ok
2003,130,ok
2003,131,ok
2003,132,ok
2003,133,ok
2003,134,ok
2003,135,ok
2003,136,ok
2003,137,ok
2003,138,ok
2003,139,ok
2003,140,ok
2003,141,ok
2003,142,ok
2003,143,ok
2003,144,ok
2003,145,ok
2003,146,ok
2003,147,ok
2003,148,ok
2003,149,ok
2003,150,ok
2003,151,ok
2003,152,ok
2003,153,ok
2003,154,ok
2003,155,ok
2003,156,ok
2003,157,ok
2003,158,ok
2003,159,ok
2003,160,ok
2003,161,ok
2003,162,ok
2003,163,ok
2003,164,ok
2003,165,ok
2003,166,ok
2003,167,ok
2003,168,ok
2003,169,ok
2003,170,ok
2003,171,ok
2003,172,ok
2003,173,ok
2003,174,ok
2003,175,ok
2003,176,ok
2003,177,ok
2003,178,ok
2003,179,ok
2003,180,no_positive_profile
2003,181,no_positive_profile
2003,182,all_nan_profile
2003,183,all_nan_profile
2004,1,all_nan_profile
2004,2,all_nan_profile
2004,3,ok
2004,4,ok
2004,5,ok
2004,6,ok
2004,7,ok
2004,8,ok
2004,9,ok
2004,10,ok
2004,11,ok
2004,12,ok
2004,13,positive_band_below_min_run
2004,14,ok
2004,15,ok
2004,16,ok
2004,17,ok
2004,18,ok
2004,19,ok
2004,20,ok
2004,21,ok
2004,22,ok
2004,23,ok
2004,24,ok
2004,25,ok
2004,26,ok
2004,27,ok
2004,28,ok
2004,29,ok
2004,30,ok
2004,31,ok
2004,32,ok
2004,33,ok
2004,34,ok
2004,35,ok
2004,36,ok
2004,37,ok
2004,38,ok
2004,39,ok
2004,40,ok
2004,41,ok
2004,42,ok
2004,43,ok
2004,44,ok
2004,45,ok
2004,46,ok
2004,47,ok
2004,48,ok
2004,49,ok
2004,50,ok
2004,51,ok
2004,52,ok
2004,53,ok
2004,54,ok
2004,55,ok
2004,56,ok
2004,57,ok
2004,58,ok
2004,59,ok
2004,60,ok
2004,61,ok
2004,62,ok
2004,63,ok
2004,64,ok
2004,65,ok
2004,66,ok
2004,67,ok
2004,68,ok
2004,69,ok
2004,70,ok
2004,71,ok
2004,72,ok
2004,73,ok
2004,74,ok
2004,75,ok
2004,76,ok
2004,77,ok
2004,78,ok
2004,79,ok
2004,80,ok
2004,81,ok
2004,82,ok
2004,83,ok
2004,84,ok
2004,85,ok
2004,86,ok
2004,87,ok
2004,88,ok
2004,89,ok
2004,90,ok
2004,91,ok
2004,92,ok
2004,93,ok
2004,94,ok
2004,95,ok
2004,96,ok
2004,97,ok
2004,98,ok
2004,99,ok
2004,100,ok
2004,101,ok
2004,102,ok
2004,103,ok
2004,104,ok
2004,105,ok
2004,106,ok
2004,107,ok
2004,108,ok
2004,109,ok
2004,110,ok
2004,111,ok
2004,112,ok
2004,113,ok
2004,114,ok
2004,115,ok
2004,116,ok
2004,117,ok
2004,118,ok
2004,119,ok
2004,120,ok
2004,121,ok
2004,122,ok
2004,123,ok
2004,124,ok
2004,125,ok
2004,126,ok
2004,127,ok
2004,128,ok
2004,129,ok
2004,130,ok
2004,131,ok
2004,132,ok
2004,133,ok
2004,134,ok
2004,135,ok
2004,136,ok
2004,137,ok
2004,138,ok
2004,139,ok
2004,140,ok
2004,141,ok
2004,142,ok
2004,143,ok
2004,144,ok
2004,145,ok
2004,146,ok
2004,147,ok
2004,148,ok
2004,149,ok
2004,150,ok
2004,151,ok
2004,152,ok
2004,153,ok
2004,154,ok
2004,155,ok
2004,156,ok
2004,157,ok
2004,158,ok
2004,159,ok
2004,160,ok
2004,161,ok
2004,162,ok
2004,163,ok
2004,164,ok
2004,165,ok
2004,166,ok
2004,167,ok
2004,168,ok
2004,169,ok
2004,170,ok
2004,171,ok
2004,172,ok
2004,173,ok
2004,174,ok
2004,175,ok
2004,176,ok
2004,177,ok
2004,178,ok
2004,179,ok
2004,180,ok
2004,181,ok
2004,182,all_nan_profile
2004,183,all_nan_profile
2005,1,all_nan_profile
2005,2,all_nan_profile
2005,3,ok
2005,4,ok
2005,5,ok
2005,6,ok
2005,7,ok
2005,8,ok
2005,9,ok
2005,10,ok
2005,11,ok
2005,12,ok
2005,13,ok
2005,14,ok
2005,15,ok
2005,16,ok
2005,17,ok
2005,18,ok
2005,19,ok
2005,20,ok
2005,21,ok
2005,22,ok
2005,23,ok
2005,24,ok
2005,25,ok
2005,26,ok
2005,27,ok
2005,28,ok
2005,29,ok
2005,30,ok
2005,31,ok
2005,32,ok
2005,33,ok
2005,34,ok
2005,35,ok
2005,36,ok
2005,37,ok
2005,38,ok
2005,39,ok
2005,40,ok
2005,41,ok
2005,42,ok
2005,43,ok
2005,44,ok
2005,45,ok
2005,46,ok
2005,47,ok
2005,48,ok
2005,49,ok
2005,50,ok
2005,51,ok
2005,52,ok
2005,53,ok
2005,54,ok
2005,55,ok
2005,56,ok
2005,57,ok
2005,58,ok
2005,59,ok
2005,60,ok
2005,61,ok
2005,62,ok
2005,63,ok
2005,64,ok
2005,65,ok
2005,66,ok
2005,67,ok
2005,68,ok
2005,69,ok
2005,70,ok
2005,71,ok
2005,72,ok
2005,73,ok
2005,74,ok
2005,75,ok
2005,76,ok
2005,77,ok
2005,78,ok
2005,79,ok
2005,80,ok
2005,81,ok
2005,82,ok
2005,83,ok
2005,84,ok
2005,85,ok
2005,86,ok
2005,87,ok
2005,88,ok
2005,89,ok
2005,90,ok
2005,91,ok
2005,92,ok
2005,93,ok
2005,94,ok
2005,95,ok
2005,96,ok
2005,97,ok
2005,98,ok
2005,99,ok
2005,100,ok
2005,101,ok
2005,102,ok
2005,103,ok
2005,104,ok
2005,105,ok
2005,106,ok
2005,107,ok
2005,108,ok
2005,109,ok
2005,110,ok
2005,111,ok
2005,112,ok
2005,113,ok
2005,114,ok
2005,115,ok
2005,116,ok
2005,117,ok
2005,118,ok
2005,119,ok
2005,120,ok
2005,121,ok
2005,122,ok
2005,123,ok
2005,124,ok
2005,125,ok
2005,126,ok
2005,127,ok
2005,128,ok
2005,129,ok
2005,130,ok
2005,131,ok
2005,132,ok
2005,133,ok
2005,134,ok
2005,135,ok
2005,136,ok
2005,137,ok
2005,138,ok
2005,139,ok
2005,140,ok
2005,141,ok
2005,142,ok
2005,143,ok
2005,144,ok
2005,145,ok
2005,146,ok
2005,147,ok
2005,148,ok
2005,149,ok
2005,150,ok
2005,151,ok
2005,152,ok
2005,153,ok
2005,154,ok
2005,155,ok
2005,156,ok
2005,157,ok
2005,158,ok
2005,159,ok
2005,160,ok
2005,161,ok
2005,162,ok
2005,163,ok
2005,164,ok
2005,165,ok
2005,166,ok
2005,167,ok
2005,168,ok
2005,169,ok
2005,170,ok
2005,171,ok
2005,172,ok
2005,173,ok
2005,174,ok
2005,175,ok
2005,176,ok
2005,177,ok
2005,178,ok
2005,179,ok
2005,180,ok
2005,181,ok
2005,182,all_nan_profile
2005,183,all_nan_profile
2006,1,all_nan_profile
2006,2,all_nan_profile
2006,3,ok
2006,4,ok
2006,5,ok
2006,6,ok
2006,7,ok
2006,8,ok
2006,9,ok
2006,10,ok
2006,11,ok
2006,12,ok
2006,13,ok
2006,14,ok
2006,15,ok
2006,16,ok
2006,17,ok
2006,18,ok
2006,19,ok
2006,20,ok
2006,21,ok
2006,22,ok
2006,23,ok
2006,24,ok
2006,25,ok
2006,26,ok
2006,27,ok
2006,28,ok
2006,29,ok
2006,30,ok
2006,31,ok
2006,32,ok
2006,33,ok
2006,34,ok
2006,35,ok
2006,36,ok
2006,37,ok
2006,38,ok
2006,39,ok
2006,40,ok
2006,41,ok
2006,42,ok
2006,43,ok
2006,44,ok
2006,45,ok
2006,46,ok
2006,47,ok
2006,48,ok
2006,49,ok
2006,50,ok
2006,51,ok
2006,52,ok
2006,53,ok
2006,54,ok
2006,55,ok
2006,56,ok
2006,57,ok
2006,58,ok
2006,59,ok
2006,60,ok
2006,61,ok
2006,62,ok
2006,63,ok
2006,64,ok
2006,65,ok
2006,66,ok
2006,67,ok
2006,68,ok
2006,69,ok
2006,70,ok
2006,71,ok
2006,72,ok
2006,73,ok
2006,74,ok
2006,75,ok
2006,76,ok
2006,77,ok
2006,78,ok
2006,79,ok
2006,80,ok
2006,81,ok
2006,82,ok
2006,83,ok
2006,84,ok
2006,85,ok
2006,86,ok
2006,87,ok
2006,88,ok
2006,89,ok
2006,90,ok
2006,91,ok
2006,92,ok
2006,93,ok
2006,94,ok
2006,95,ok
2006,96,ok
2006,97,ok
2006,98,ok
2006,99,ok
2006,100,ok
2006,101,ok
2006,102,ok
2006,103,ok
2006,104,ok
2006,105,ok
2006,106,ok
2006,107,ok
2006,108,ok
2006,109,ok
2006,110,ok
2006,111,ok
2006,112,ok
2006,113,ok
2006,114,ok
2006,115,ok
2006,116,ok
2006,117,ok
2006,118,ok
2006,119,ok
2006,120,ok
2006,121,ok
2006,122,ok
2006,123,ok
2006,124,ok
2006,125,ok
2006,126,ok
2006,127,ok
2006,128,ok
2006,129,ok
2006,130,ok
2006,131,ok
2006,132,ok
2006,133,ok
2006,134,ok
2006,135,ok
2006,136,ok
2006,137,ok
2006,138,ok
2006,139,ok
2006,140,ok
2006,141,ok
2006,142,ok
2006,143,ok
2006,144,ok
2006,145,ok
2006,146,ok
2006,147,ok
2006,148,ok
2006,149,ok
2006,150,ok
2006,151,ok
2006,152,ok
2006,153,ok
2006,154,ok
2006,155,ok
2006,156,ok
2006,157,ok
2006,158,ok
2006,159,ok
2006,160,ok
2006,161,ok
2006,162,ok
2006,163,ok
2006,164,ok
2006,165,ok
2006,166,ok
2006,167,ok
2006,168,ok
2006,169,ok
2006,170,ok
2006,171,no_positive_profile
2006,172,no_positive_profile
2006,173,no_positive_profile
2006,174,ok
2006,175,ok
2006,176,ok
2006,177,ok
2006,178,ok
2006,179,ok
2006,180,ok
2006,181,ok
2006,182,all_nan_profile
2006,183,all_nan_profile
2007,1,all_nan_profile
2007,2,all_nan_profile
2007,3,ok
2007,4,ok
2007,5,ok
2007,6,ok
2007,7,ok
2007,8,ok
2007,9,ok
2007,10,ok
2007,11,ok
2007,12,ok
2007,13,ok
2007,14,ok
2007,15,ok
2007,16,ok
2007,17,ok
